order_id,customer_id,product_id,location_id,rep_id,order_date,ship_date,quantity,unit_price,revenue,cost,discount_pct,status,region,custmer_id,_region_mismatch_flag
ord-00214,CUST-251,PROD-190,LOC-006,REP-052,2023-09-04,2023-09-08,5,54,271.02,173.21,0.0134,Pending,North,,
ORD-04305,CUST-351,PROD-190,LOC-067,REP-045,15-Sep-2024,20-Sep-2024,11,$485.32,4464.6,3331.36,0.1637,Completed,North,CUST-9809,
ORD-01434,CUST-911,PROD-105,,,2024-02-05,13-Feb-2024,39,$419.00,14871.94,11347.34,,Completed,,,
ORD-03548,CUST-912,PROD-156,LOC-022,REP-069,26-May-2023,2023-05-29,1,$218.41,158.39,98.46,0.2748,Pending,West,,
ord-00562,CUST-776,PROD-038,,,2024-10-22,2024-11-02,4,$49.81,134.13,101.26,,Returned,,,
ORD-03830,CUST-103,PROD-185,,,22-Sep-2023,10/02/2023,44,$293.34,9682.8,5439.16,,Pending,,,
ORD-02944,CUST-782,PROD-089,LOC-009,REP-073,11-Apr-2024,24-Apr-2024,37,101,2515.34,1988.88,0.3322,Returned,East,,
ORD-00107,CUST-992,PROD-032,,,04/12/2023,04/23/2023,24,$274.51,4011.58,2180.17,,Completed,,,
ORD-02439,CUST-125,PROD-090,LOC-085,REP-021,2024-05-12,15-May-2024,35,$74.66,2120.01,990.89,0.1887,Completed,North,,
ORD-01505,CUST-575,PROD-186,LOC-043,REP-023,05/23/2024,02-Jun-2024,14,269.37,2938.13,2091.57,0.2209,Returned,West,,
ORD-02421,C414,PROD-140,LOC-005,REP-010,11/02/2024,11/05/2024,3,$79.51,184.93,139.19,0.2247,Returned,North,,
ORD-02634,CUST-957,PROD-110,,,2024-03-04,11-Mar-2024,33,$36.86,789.55,383.97,,Pending,,,
ORD-04693,CUST-813,PROD-085,,,03-May-2023,05/08/2023,19,$305.54,4896.74,2044.0,,Pending,,,
ORD-04743,CUST-122,PROD-071,LOC-028,REP-031,2023-12-01,2023-12-12,45,138.69,5192.55,2112.22,0.168,Returned,South,,
ORD-02888,CUST-189,PROD-093,,,2023-10-21,2023-10-22,24,$194.21,3788.49,2808.2,,Cancelled,,,
ORD-00411,CUST-794,PROD-079,,,10/11/2023,25-Oct-2023,24,71.48,1212.53,910.8,,Completed,,,
ORD-00894,CUST-732,PROD-096,,,2024-11-23,2024-11-30,45,$75.91,3137.55,2045.14,,Completed,,,
ORD-01426,CUST-270,PROD-171,LOC-046,,19-Apr-2023,26-Apr-2023,31,$21.60,552.75,376.32,0.1745,Completed,,,
ord-04441,CUST-621,PROD-093,LOC-075,REP-026,23-Feb-2023,28-Feb-2023,7,121,687.45,407.87,0.1943,Completed,West,,
ORD-00009,CUST-882,PROD-029,,,14-Mar-2024,2024-03-24,26,184.19,2878.63,1310.73,,Completed,,,
ORD-02419,CUST-039,PROD-019,LOC-033,REP-070,08-Dec-2024,2024-12-13,6,$365.54,1355.42,1011.13,0.382,Completed,South,,
ORD-00427,CUST-615,PROD-010,,,2024-06-19,07/03/2024,33,343.76,7593.73,4876.73,,Completed,,,
ORD-01879,CUST-801,PROD-091,LOC-029,REP-017,02-Jan-2023,01/07/2023,24,427,7417.38,5424.49,0.2765,Pending,South,,
ORD-04601,CUST-592,PROD-173,LOC-037,REP-002,06/21/2024,22-Jun-2024,30,313,6647.32,2993.35,0.2938,Pending,North,,
ORD-01770,CUST-038,PROD-023,LOC-094,REP-070,12/20/2024,23-Dec-2024,31,$56.80,1169.35,786.28,0.3359,Completed,South,,
ORD-02603,CUST-353,PROD-087,LOC-050,REP-015,20-Oct-2024,25-Oct-2024,24,$133.47,2737.84,1758.25,0.1453,Completed,West,,
ORD-02276,CUST-957,PROD-076,,,2024-09-30,12-Oct-2024,35,218.04,7225.41,5684.98,,Completed,,,
ORD-01433,CUST-029,PROD-050,LOC-086,REP-048,19-Aug-2023,02-Sep-2023,17,206.16,2450.15,1022.11,0.3009,Completed,West,,
ORD-01256,CUST-936,PROD-105,,,29-Sep-2023,09-Oct-2023,21,19.10,396.97,163.31,,Completed,,,
ORD-02395,CUST-342,PROD-033,LOC-028,REP-039,2023-08-08,11-Aug-2023,16,367.80,5286.32,3874.67,0.1017,Completed,East,,
ORD-02025,CUST-250,PROD-186,LOC-055,REP-006,05/09/2023,23-May-2023,37,492,15981.66,10524.36,0.1229,Completed,North,,
ORD-00158,C998,PROD-048,,,05/08/2023,2023-05-21,24,$221.29,4461.21,2569.19,,Cancelled,,,
ORD-00241,CUST-586,PROD-134,,,01/13/2023,01/18/2023,27,196,5137.64,3906.94,,Returned,,,
ORD-00627,CUST-920,PROD-079,,,12-May-2024,05/22/2024,43,349,9979.73,5769.31,,Completed,,,
ORD-04666,CUST-913,PROD-111,LOC-038,REP-040,05-Jan-2024,2024-01-06,45,$356.30,11148.09,8157.96,0.3047,Completed,East,,
ORD-01236,CUST-571,PROD-136,,,2024-08-10,2024-08-14,36,$48.56,1576.67,991.87,,Pending,,,
ORD-00735,CUST-788,PROD-012,,,27-Apr-2023,07-May-2023,15,64.74,884.09,444.81,0.0896,Completed,,,
ORD-00108,CUST-806,PROD-145,LOC-027,REP-009,09-Nov-2024,2024-11-13,42,321.55,8259.72,3470.99,0.3884,Completed,South,,
ORD-01096,CUST-337,PROD-063,LOC-099,,11/06/2024,15-Nov-2024,34,223.30,6774.52,4975.23,0.1077,Completed,,,
ORD-00180,CUST-904,PROD-068,,,05/21/2024,05/31/2024,42,337,12569.68,5068.99,,Completed,,,
ORD-01269,CUST-171,PROD-096,LOC-021,REP-013,30-Jul-2024,2024-08-13,34,$264.90,6123.59,3337.74,0.3201,Completed,Central,,
ORD-03539,CUST-482,PROD-045,LOC-054,REP-027,02-Jun-2024,06/08/2024,15,315.74,4261.07,2941.49,0.1003,Pending,Central,,
ORD-01273,C401,PROD-041,,,05/24/2023,2023-05-27,31,412.11,8868.69,6410.25,,Cancelled,,,
ORD-00334,CUST-624,PROD-122,,,20-Oct-2023,11/03/2023,35,440,10006.73,5059.95,,Pending,,,
ORD-00168,C068,PROD-080,LOC-051,REP-062,01/27/2023,02/02/2023,36,288.28,8437.38,6692.57,0.187,Completed,North,,
ORD-00081,CUST-209,PROD-069,,,18-Apr-2024,25-Apr-2024,4,97.85,334.76,235.19,,Pending,,,
ORD-02104,CUST-564,PROD-152,LOC-080,REP-007,2024-01-30,01/31/2024,4,105,410.67,279.07,0.025,Completed,West,CUST-9161,
ORD-00722,CUST-019,PROD-002,,,05-Aug-2023,08-Aug-2023,6,$374.78,1705.4,1276.74,,Completed,,,
ORD-04602,CUST-342,PROD-106,LOC-087,REP-051,2023-11-08,11/13/2023,30,$442.82,11317.15,4991.27,0.1481,Returned,North,,
ORD-00423,CUST-945,PROD-047,,,08/29/2024,09/01/2024,9,$316.62,2804.84,1763.99,,Completed,,,
ORD-00799,CUST-347,PROD-054,LOC-040,REP-059,30-Jun-2023,2023-07-14,17,$455.77,7683.01,5155.15,0.0084,Completed,North,,
ORD-02396,CUST-178,PROD-068,LOC-075,REP-066,10-Jul-2023,07/19/2023,26,152.71,2693.16,1733.76,0.3217,Completed,North,,
ORD-04507,CUST-054,PROD-050,LOC-045,REP-065,08/04/2023,2023-08-13,9,174.04,1501.2,1113.15,0.0416,Completed,South,,
ORD-00643,CUST-998,PROD-178,,,2024-05-19,2024-05-21,39,374,11197.71,7012.34,,Returned,,,
ORD-04733,CUST-379,PROD-142,LOC-026,REP-024,04/27/2024,28-Apr-2024,15,52,530.65,212.66,0.3219,Completed,South,,
ORD-02479,CUST-675,PROD-161,LOC-065,REP-049,14-Dec-2024,2024-12-17,16,353.00,5482.51,2507.04,0.0293,Completed,Central,,
ORD-03942,CUST-251,PROD-029,,,02-Jun-2024,14-Jun-2024,39,343,11527.31,7629.14,,Completed,,,
ORD-00486,CUST-953,PROD-054,,,2024-06-22,07/02/2024,45,297,13111.87,6402.38,,Pending,,,
ORD-01703,CUST-026,PROD-005,LOC-073,REP-056,2024-01-05,2024-01-14,18,248,4117.05,2306.56,0.0798,Completed,South,,
ORD-02623,CUST-357,PROD-049,LOC-088,REP-022,15-Dec-2024,12/16/2024,8,$382.99,2275.88,922.16,0.2572,Completed,West,,
ORD-00374,CUST-339,PROD-072,,,2024-06-01,06/15/2024,31,426,8626.7,3709.02,,Completed,,,
ORD-03144,CUST-517,PROD-070,,,02/07/2023,15-Feb-2023,49,$354.62,13409.35,10133.72,,Completed,,,
ORD-04183,CUST-450,PROD-144,LOC-060,REP-027,17-Feb-2023,02-Mar-2023,36,497,11354.99,6300.7,0.3655,Completed,Central,,
ORD-01935,CUST-645,PROD-038,,,2024-01-31,2024-02-06,41,$273.10,8793.08,6754.84,,Completed,,,
ORD-02169,CUST-710,PROD-190,LOC-033,REP-017,28-Mar-2024,2024-04-05,38,$233.19,8365.88,4906.21,0.0559,Cancelled,East,,
ORD-04280,C635,PROD-105,LOC-052,REP-059,05/03/2024,2024-05-09,38,$57.18,1931.44,1345.69,0.1111,Completed,North,,
ORD-01306,CUST-463,PROD-193,LOC-013,REP-068,03-Apr-2023,06-Apr-2023,17,$203.71,3148.97,2501.08,0.0907,Pending,East,,
ORD-02884,CUST-321,PROD-041,LOC-079,REP-040,09/12/2023,21-Sep-2023,15,$387.36,5672.11,2336.7,0.0238,Completed,South,,
ORD-02108,CUST-229,PROD-087,,,06/20/2024,2024-06-26,24,461.03,8281.94,3568.0,,Cancelled,,,
ORD-03366,CUST-884,PROD-055,LOC-081,REP-073,12/16/2023,2023-12-28,45,$437.54,18354.37,13938.47,0.0678,Returned,South,,
ORD-00554,CUST-582,PROD-034,,,07/22/2023,2023-08-03,49,337,12992.21,10257.0,,Pending,,,
ORD-00487,CUST-814,PROD-182,,,2023-03-23,03/31/2023,41,$35.05,1116.3,865.46,,Completed,,,
ORD-00600,C065,PROD-031,,,07/12/2024,07/15/2024,21,$419.03,6008.39,4240.07,,Completed,,,
ORD-02211,CUST-736,PROD-179,LOC-076,REP-069,06/30/2024,07-Jul-2024,20,$307.32,5724.76,3634.79,0.0686,Completed,South,,
ORD-01544,CUST-659,PROD-151,LOC-058,REP-027,08-Aug-2023,2023-08-12,24,52.94,1140.2,874.85,0.1026,Completed,East,,
ORD-04590,CUST-046,PROD-098,LOC-001,REP-063,2023-06-07,2023-06-11,7,235.01,1227.88,961.1,0.2536,Completed,North,,
ord-02781,CUST-106,PROD-129,LOC-050,REP-074,2024-05-25,2026-07-15,3,144.56,342.87,207.94,0.2094,Completed,East,,
ORD-03277,CUST-859,PROD-008,,,03/31/2023,04/06/2023,1,362.25,306.28,144.16,,Cancelled,,,
ORD-00472,C381,PROD-119,,,2023-01-09,01/13/2023,6,79.59,383.27,205.73,,Completed,,,
ORD-00813,CUST-031,PROD-096,,,2023-11-17,12/01/2023,13,$217.25,1760.07,998.09,,Completed,,,
ORD-04031,CUST-030,PROD-142,LOC-010,REP-002,2024-04-21,2024-05-03,17,27,329.28,211.23,0.305,Pending,East,,
ORD-04653,CUST-344,PROD-182,LOC-076,REP-033,11/08/2024,2024-11-20,42,$96.44,3206.77,2382.78,0.2083,Completed,North,,
ORD-01624,CUST-916,PROD-151,LOC-069,REP-024,11/14/2024,2024-11-23,11,$458.01,4886.46,3584.62,0.0301,Pending,West,,
ORD-00839,CUST-304,PROD-052,,,2023-11-13,11/17/2023,48,217,9406.25,4061.2,,Completed,,,
ORD-00255,CUST-645,PROD-048,,,06/12/2024,15-Jun-2024,36,$84.27,2354.47,1844.46,,Completed,,,
ORD-03183,CUST-060,PROD-039,LOC-031,REP-006,2024-09-12,2024-09-26,26,$256.52,5018.15,3017.64,0.2476,Completed,East,CUST-9657,
ord-01126,CUST-035,PROD-070,LOC-096,REP-016,2024-02-12,02/25/2024,32,25,735.83,301.47,0.1132,Pending,South,,
ORD-04961,CUST-964,PROD-068,LOC-050,REP-042,2023-05-09,2023-05-20,7,$226.65,1357.61,668.45,0.1443,Completed,North,,
ORD-02587,CUST-863,PROD-110,,,2024-02-04,2024-02-17,22,405.40,5673.25,2754.09,,Completed,,,
ORD-04553,C666,PROD-057,LOC-034,REP-052,2023-09-03,09-Sep-2023,24,425,8149.17,4744.57,0.2017,Cancelled,Central,,
ORD-04436,CUST-108,PROD-036,LOC-096,REP-050,10/16/2024,17-Oct-2024,13,$212.42,2515.14,1313.71,0.0892,Completed,East,,
ORD-04352,CUST-855,PROD-039,LOC-038,REP-001,31-Jul-2023,04-Aug-2023,43,$67.16,2204.32,1272.45,0.2367,Completed,Central,,
ORD-01254,CUST-430,PROD-045,LOC-023,REP-067,03/04/2023,2023-03-14,14,433,4467.86,2451.43,0.2644,Completed,South,,
ORD-04576,CUST-671,PROD-158,LOC-045,REP-042,2023-03-09,18-Mar-2023,7,297.32,1541.57,738.61,0.2593,Pending,East,CUST-9328,
ORD-01920,C162,PROD-172,LOC-095,REP-018,07/09/2024,07/18/2024,24,28,634.37,479.65,0.0819,Completed,West,,
ORD-01658,CUST-075,PROD-061,LOC-017,REP-015,2023-02-10,11-Feb-2023,10,401,3419.32,1681.72,0.149,Pending,South,,
ORD-00200,C528,PROD-084,,,08/04/2024,08/15/2024,49,$100.61,3725.02,2441.71,,Completed,,,
ORD-03868,CUST-580,PROD-135,LOC-025,REP-051,03/08/2024,2024-03-21,17,76,1238.7,845.12,0.0459,Pending,East,,
ORD-04926,CUST-340,PROD-129,,,01/14/2024,01/27/2024,36,301.16,7674.88,4746.72,0.2921,Completed,,,
ORD-01033,CUST-369,PROD-053,LOC-096,REP-012,02/25/2024,10-Mar-2024,15,331.39,4689.0,2809.33,0.0567,Completed,West,,
ORD-01967,CUST-835,PROD-124,LOC-053,REP-011,07/23/2024,27-Jul-2024,33,$306.66,8560.32,6127.83,0.1541,Cancelled,South,,
ORD-02744,CUST-099,PROD-079,LOC-078,REP-022,03/08/2023,2023-03-16,31,190.45,5742.18,3612.03,0.0274,Pending,East,,
ORD-04886,CUST-091,PROD-194,LOC-090,,05/26/2024,05/27/2024,33,$80.71,2502.03,1053.5,0.0606,Completed,,,
ORD-00466,CUST-536,PROD-195,,,21-Aug-2023,09/03/2023,6,223.72,1145.94,577.47,,Completed,,,
ORD-01542,CUST-106,PROD-145,,,27-Apr-2024,2024-05-10,16,268.58,3449.43,1974.21,,Completed,,,
ORD-00725,CUST-196,PROD-023,,,01/28/2023,2023-02-01,31,$326.07,7481.06,4296.49,,Pending,,CUST-9072,
ORD-00843,CUST-129,PROD-024,LOC-023,REP-071,08-Mar-2023,22-Mar-2023,32,39,1170.81,765.41,0.077,Completed,South,,
ORD-02143,CUST-213,PROD-150,LOC-023,REP-024,07/20/2024,24-Jul-2024,3,190,356.65,261.86,0.376,Cancelled,North,,
ORD-01420,C958,PROD-130,,,08/10/2023,08/20/2023,27,$52.00,1020.01,650.13,,Pending,,,
ORD-01666,C576,PROD-161,LOC-035,REP-062,11/12/2024,11/20/2024,12,394.53,3030.46,1794.13,0.3599,Completed,East,,
ORD-02252,CUST-424,PROD-083,LOC-010,REP-010,05/12/2023,2023-05-25,15,161.03,2351.92,1852.07,0.0263,Completed,West,,
ORD-04402,CUST-209,PROD-060,LOC-094,REP-061,09/19/2023,29-Sep-2023,12,364.05,4023.48,2720.58,0.079,Completed,North,,
ORD-00417,CUST-398,PROD-121,,,2024-05-14,2024-05-18,5,135,615.72,410.95,,Completed,,,
ORD-03806,CUST-273,PROD-040,LOC-094,REP-072,11/26/2024,12/10/2024,15,$243.51,3078.45,1547.71,0.1572,Completed,Central,,
ORD-04070,CUST-228,PROD-134,LOC-093,REP-013,09-Feb-2024,2024-02-14,43,392.93,13594.51,7941.0,0.1954,Completed,South,,
ORD-01601,CUST-977,PROD-045,,,2023-04-16,21-Apr-2023,2,387,-499.68,313.7,,Pending,,,
ORD-02595,CUST-050,PROD-193,,,09-Apr-2023,10-Apr-2023,5,444.89,1485.93,989.65,,Completed,,,
ORD-01002,CUST-320,PROD-043,,,27-Jun-2023,01-Jul-2023,44,423,13295.14,10433.34,,Completed,,,
ORD-03564,CUST-978,PROD-071,LOC-002,REP-031,2023-06-09,2023-06-14,13,$367.24,4042.25,2139.21,0.1533,Pending,North,,
ORD-00229,CUST-826,PROD-046,,,26-Feb-2024,27-Feb-2024,2,267.06,475.42,376.05,,Completed,,,
ORD-02389,CUST-663,PROD-177,LOC-043,REP-003,2023-01-13,2023-01-20,3,31,86.1,40.81,0.0781,Completed,East,,
ORD-04595,CUST-158,PROD-044,LOC-033,REP-005,22-Feb-2023,2023-03-05,49,75,2618.15,1304.69,0.289,Completed,West,,
ORD-00953,CUST-076,PROD-123,LOC-077,REP-021,01/22/2024,02/03/2024,2,349,580.37,244.7,0.1699,Completed,Central,CUST-9986,
ORD-01198,CUST-515,PROD-138,,,2023-11-24,12/07/2023,24,$316.99,5586.38,3769.34,,Pending,,,
ORD-02916,CUST-220,PROD-185,LOC-050,REP-015,2023-11-15,25-Nov-2023,45,399,13781.55,7633.47,0.2334,Completed,East,,
ORD-04565,CUST-962,PROD-093,LOC-061,REP-063,07-Feb-2024,2024-02-18,29,452.55,11505.77,5841.78,0.1233,Completed,Central,,
ORD-00545,CUST-463,PROD-078,,,12-Nov-2023,11/24/2023,21,356,6671.03,2900.02,,Returned,,,
ORD-02843,CUST-935,PROD-026,LOC-087,REP-043,2023-02-24,03/06/2023,49,46.84,1416.11,1089.24,0.383,Pending,North,,
ORD-00249,CUST-609,PROD-164,,,2024-06-02,06/16/2024,45,$212.06,9402.42,7403.19,,Pending,,,
ORD-03860,CUST-098,PROD-001,LOC-014,REP-035,2023-05-25,28-May-2023,44,$396.48,11143.94,7906.76,0.3612,Completed,Central,CUST-9226,
ORD-00878,CUST-541,PROD-187,,,2024-07-15,07/22/2024,22,214,3818.27,2059.28,,Completed,,,
ORD-01744,CUST-827,PROD-035,LOC-039,REP-068,09/05/2024,2024-09-06,25,$245.33,6012.42,3833.8,0.0197,Pending,East,,
ORD-02094,CUST-655,PROD-054,,,04-Oct-2023,10/17/2023,40,$150.26,4887.66,2112.48,,Completed,,,
ORD-03435,CUST-287,PROD-190,LOC-046,REP-036,2024-07-13,14-Jul-2024,21,456.42,8210.36,5290.39,0.1434,Returned,Central,,
ORD-03039,CUST-598,PROD-064,LOC-059,REP-014,2024-11-30,12/05/2024,39,$365.78,12667.69,6612.77,0.112,Completed,South,,
ORD-03538,CUST-069,PROD-071,,,05/28/2024,2024-06-04,28,$65.36,1720.82,1211.67,0.0597,Pending,,,
ORD-03927,CUST-685,PROD-007,LOC-056,REP-025,2023-06-08,06/12/2023,45,187.46,5456.21,3690.15,0.3532,Completed,West,,
ORD-02423,CUST-580,PROD-172,LOC-013,REP-063,2024-07-20,2024-07-25,10,498,4564.69,2186.45,0.0838,Completed,West,,
ORD-01097,CUST-371,PROD-021,,,2023-08-25,2023-09-02,21,375,7518.19,3732.17,,Pending,,,
ORD-04036,CUST-868,PROD-127,LOC-089,REP-045,05/25/2024,2024-05-31,13,$79.82,741.62,552.88,0.2853,Pending,Central,,
ORD-02506,CUST-433,PROD-029,LOC-011,REP-073,10-May-2024,05/22/2024,7,220,1479.54,897.17,0.0427,Completed,Central,,
ORD-04732,CUST-870,PROD-147,LOC-098,REP-058,06-Apr-2024,2024-04-12,50,428.63,20839.99,13165.24,0.0276,Pending,East,,
ORD-02742,CUST-767,PROD-102,LOC-001,REP-058,2024-03-02,07-Mar-2024,14,471,5621.83,3322.93,0.1483,Completed,East,,
ORD-04432,CUST-999,PROD-116,LOC-043,REP-059,2024-06-06,06/08/2024,19,110.40,1460.56,1107.74,0.3037,Returned,Central,,
ORD-03404,CUST-148,PROD-170,LOC-032,REP-073,2023-07-02,2023-07-04,15,$174.13,2349.97,1306.01,0.1003,Pending,South,,
ORD-03908,CUST-979,PROD-106,,,2023-01-02,01/10/2023,31,42.13,838.21,545.76,,Returned,,,
ORD-00692,CUST-756,PROD-084,,,04/13/2023,27-Apr-2023,11,350.75,3076.95,1663.84,,Pending,,,
ORD-03278,CUST-647,PROD-149,LOC-056,REP-027,2023-02-16,2023-03-01,48,440.35,17691.5,10731.84,0.163,Returned,West,,
ORD-04038,CUST-069,PROD-067,LOC-021,REP-034,2024-07-21,04-Aug-2024,16,53.82,526.75,277.54,0.3883,Cancelled,North,,
ORD-01039,CUST-159,PROD-023,LOC-092,REP-035,15-Sep-2023,2023-09-18,23,439,6940.83,4170.03,0.3141,Cancelled,Central,,
ORD-00089,CUST-710,PROD-102,LOC-084,REP-011,2023-05-28,2023-06-04,42,485,19766.23,14085.62,0.0299,Completed,Central,,
ORD-02046,CUST-103,PROD-145,LOC-028,REP-021,02-Oct-2023,10/15/2023,18,$37.81,665.2,449.71,0.0226,Pending,East,,
ORD-00732,C637,PROD-054,,,03/02/2024,03/16/2024,44,327.99,12351.97,7274.44,,Cancelled,,,
ORD-03902,CUST-731,PROD-068,LOC-081,,04/11/2023,04/22/2023,45,$393.33,10683.63,4333.37,0.3964,Completed,,,
ORD-03888,CUST-462,PROD-198,LOC-024,REP-059,28-Aug-2024,2024-09-01,40,69,2475.62,1346.82,0.1055,Pending,West,,
ORD-01537,CUST-765,PROD-104,,,2023-10-02,10/14/2023,24,263.40,4576.84,2328.35,0.276,Pending,,,
ORD-03222,CUST-088,PROD-038,LOC-075,REP-035,10/23/2023,03-Nov-2023,10,124.89,1185.46,814.57,0.0508,Completed,Central,,
ORD-01984,C533,PROD-027,,,20-Jul-2024,2024-07-30,4,13.95,43.65,22.18,0.2177,Returned,,,
ORD-01752,CUST-007,PROD-195,LOC-069,REP-002,01/17/2024,31-Jan-2024,33,$408.57,12127.79,8716.88,0.1005,Pending,North,,
ORD-00806,CUST-598,PROD-011,,,19-Jan-2024,24-Jan-2024,36,46,1182.38,612.5,,Completed,,,
ORD-01174,CUST-612,PROD-101,LOC-069,REP-010,2023-11-22,05-Dec-2023,9,202,1587.56,814.86,0.1308,Pending,West,,
ORD-00145,CUST-797,PROD-098,,,04/25/2024,2024-05-09,13,187.08,1510.54,1199.03,,Completed,,,
ORD-01733,CUST-329,PROD-143,LOC-066,REP-013,08/07/2023,2023-08-15,47,$206.78,9716.72,4611.87,0.0002,Completed,East,,
ORD-00316,CUST-835,PROD-045,,,2023-06-28,10-Jul-2023,36,348,7880.86,5633.21,,Completed,,,
ORD-01472,CUST-277,PROD-016,LOC-004,REP-066,2023-12-27,2024-01-02,13,158,1644.08,664.9,0.2027,Completed,Central,,
ORD-04150,CUST-282,PROD-146,LOC-025,REP-012,2023-04-04,18-Apr-2023,15,$241.19,2612.81,1801.69,0.2778,Pending,West,,
ORD-03436,CUST-725,PROD-009,LOC-096,REP-042,25-Jun-2023,2023-06-28,24,$293.44,6093.93,2915.69,0.1347,Returned,South,,
ORD-02171,CUST-204,PROD-054,,,01/08/2023,01/13/2023,50,273.65,10985.68,6290.06,0.1971,Pending,,,
ord-00460,CUST-766,PROD-151,LOC-067,REP-058,12/28/2024,2025-01-02,39,$324.10,11268.47,6512.72,0.1085,Returned,East,,
ORD-00656,CUST-190,PROD-113,,,2023-01-05,17-Jan-2023,7,462.49,2045.41,1514.66,,Completed,,,
ORD-04126,CUST-797,PROD-119,LOC-056,REP-040,2023-01-24,01/28/2023,27,462,8444.58,5202.9,0.3244,Pending,South,,
ord-04048,CUST-230,PROD-133,LOC-077,REP-045,10/28/2023,10/31/2023,48,$41.28,1918.63,1473.94,0.0317,Completed,North,,
ORD-01873,CUST-675,PROD-012,,,06-Jun-2023,06/20/2023,29,466.55,13189.0,10169.1,,Completed,,,
ORD-03275,CUST-124,PROD-064,,,2024-06-28,02-Jul-2024,13,$366.05,4051.04,2273.3,,Completed,,CUST-9607,
ORD-02265,CUST-115,PROD-153,LOC-084,REP-052,07/20/2024,07/26/2024,36,28.29,952.04,532.89,0.0652,Completed,North,,
ORD-03863,CUST-332,PROD-132,,,04/23/2023,2023-05-01,49,463,20436.01,14123.97,,Completed,,,
ORD-04042,CUST-107,PROD-173,LOC-017,REP-058,19-May-2024,26-May-2024,6,$233.45,1183.87,571.24,0.1548,Returned,North,,
ORD-01555,CUST-973,PROD-029,LOC-072,REP-062,21-Apr-2024,23-Apr-2024,38,62.10,1704.25,1295.8,0.2778,Completed,Central,,
ORD-03951,CUST-414,PROD-001,LOC-068,REP-063,01/21/2023,01/31/2023,26,498,12156.47,5766.56,0.0626,Pending,Central,,
ORD-02417,CUST-279,PROD-070,LOC-028,,08/04/2024,08/14/2024,18,367,6516.69,4573.02,0.0136,Completed,,,
ORD-00506,CUST-769,PROD-067,,,11/09/2023,11/17/2023,31,16.26,461.92,284.17,,Completed,,,
ORD-03686,CUST-056,PROD-171,LOC-024,REP-003,03/04/2023,13-Mar-2023,24,149.48,3463.03,2285.75,0.0347,Completed,West,,
ORD-04833,CUST-191,PROD-037,LOC-063,REP-047,2023-01-25,03-Feb-2023,2,$243.26,414.66,221.58,0.1477,Completed,North,,
ORD-04426,CUST-814,PROD-094,LOC-076,REP-038,2023-07-31,08/10/2023,14,340,4322.96,2805.57,0.094,Completed,West,,
ORD-04541,CUST-003,PROD-169,LOC-025,REP-004,11/28/2024,06-Dec-2024,19,$139.35,2043.99,1589.27,0.228,Completed,Central,,
ORD-00927,CUST-281,PROD-179,,,2024-03-22,03/24/2024,31,212.41,4131.91,2485.54,,Completed,,,
ORD-00101,C991,PROD-143,,,28-Apr-2023,2023-05-06,5,$74.67,229.01,170.4,,Pending,,CUST-9295,
ORD-03050,CUST-134,PROD-161,,,10/19/2023,24-Oct-2023,30,436,11256.1,5349.14,,Completed,,,
ORD-00747,CUST-266,PROD-161,LOC-065,REP-046,09/05/2023,2023-09-19,50,155.45,6458.17,3888.53,0.1691,Pending,,,
ORD-00556,CUST-031,PROD-017,,,2024-02-06,09-Feb-2024,45,$459.05,17928.43,13344.43,,Completed,,,
ORD-00712,CUST-133,PROD-055,,,2023-12-04,2023-12-05,42,313,10766.35,8386.64,,Cancelled,,,
ORD-03387,CUST-218,PROD-161,LOC-010,REP-032,2023-04-02,2023-04-12,27,481.27,10004.3,4845.36,0.2301,Completed,North,,
ORD-03296,CUST-762,PROD-093,,,01/06/2023,01/20/2023,46,413.30,17836.87,11553.4,,Pending,,,
ORD-02019,CUST-108,PROD-022,,,30-Sep-2023,13-Oct-2023,14,$215.60,2100.2,974.39,,Cancelled,,,
ORD-03095,CUST-976,PROD-068,LOC-076,REP-048,25-Apr-2023,29-Apr-2023,47,106,4706.51,3319.86,0.0636,Cancelled,East,,
ORD-02139,CUST-266,PROD-038,,,12/19/2023,24-Dec-2023,11,220.99,2356.02,1606.3,,Completed,,,
ORD-04386,CUST-081,PROD-147,LOC-086,REP-006,08/12/2023,08/15/2023,17,474,6483.91,2704.8,0.1956,Pending,Central,,
ORD-04198,CUST-204,PROD-106,LOC-006,REP-057,11/21/2024,27-Nov-2024,12,$426.13,3880.68,2135.11,0.2411,Completed,West,,
ORD-03244,CUST-395,PROD-106,LOC-098,REP-046,2023-11-14,11/22/2023,31,362.91,9017.04,3629.82,0.1985,Completed,West,,
ORD-01175,C378,PROD-093,LOC-044,,2023-12-22,30-Dec-2023,43,371.51,12227.21,5975.16,0.2346,Pending,,,
ORD-00110,CUST-603,PROD-083,,,2024-07-07,12-Jul-2024,12,$59.41,465.82,210.89,,Completed,,,
ORD-04843,CUST-347,PROD-180,,,12-Jul-2023,07/25/2023,12,$285.52,2182.51,1094.4,,Completed,,,
ORD-04985,CUST-221,PROD-099,LOC-053,REP-069,04/10/2023,17-Apr-2023,9,$173.05,1263.87,552.11,0.1885,Cancelled,North,,
ORD-00832,CUST-817,PROD-171,LOC-022,REP-022,2023-01-29,01/30/2023,22,$411.16,6585.14,2800.45,0.272,Cancelled,North,,
