order_id,customer_id,product_id,location_id,rep_id,order_date,ship_date,quantity,unit_price,revenue,cost,discount_pct,status,region,profit,days_to_ship,order_year,order_month,order_quarter,order_weekday,revenue_tier,segment,customer_region,customer_status,category,subcategory,product_is_active,state,territory,rep_team,rep_manager
ORD-00530,CUST-0223,PROD-0151,LOC-0085,REP-0061,2023-01-13,2023-01-21,32,428.43,10729.26,4316.38,0.2174,Returned,South,6412.88,8,2023,1,1,Friday,Premium,B2C,North,Churned,Sports,Outdoor Recreation,1,GA,Territory-E,SMB,Cristian Santos
ORD-00532,CUST-0306,PROD-0085,LOC-0012,REP-0007,2023-07-09,2023-07-12,4,328.37,1294.17,959.67,0.0147,Pending,Central,334.5,3,2023,7,3,Sunday,Medium,B2C,South,Active,Apparel,Footwear,1,TX,Territory-A,Online,Noah Rhodes
ORD-00533,CUST-0807,PROD-0144,LOC-0023,REP-0059,2023-04-22,2023-04-29,12,84.0,902.44,599.55,0.1138,Pending,Central,302.89,7,2023,4,2,Saturday,Medium,B2C,South,Active,Electronics,Wearables,1,,,Enterprise,Abigail Shaffer
ORD-00535,CUST-0713,PROD-0054,LOC-0079,REP-0008,2023-10-27,2023-11-04,9,65.4,386.24,205.36,0.3438,Completed,South,180.88,8,2023,10,4,Friday,Low,B2B,North,Active,Apparel,Men's Clothing,1,LA,Territory-E,Online,Cristian Santos
ORD-00536,CUST-0957,PROD-0181,LOC-0037,REP-0055,2023-04-22,2023-05-02,47,489.0,18148.7,7895.92,0.2116,Pending,Central,10252.78,10,2023,4,2,Saturday,Premium,B2B,Central,Active,Office,Furniture,1,WV,Territory-F,Partner,Gina Moore
ORD-00537,CUST-0577,PROD-0128,LOC-0067,REP-0064,2024-09-15,2024-09-29,21,133.53,2158.9,1401.77,0.2301,Cancelled,Central,757.13,14,2024,9,3,Sunday,High,B2C,Central,Inactive,Beauty,Haircare,0,NV,Territory-D,,
ORD-00538,CUST-0025,PROD-0120,LOC-0081,REP-0016,2024-05-19,2024-06-01,12,442.0,4814.66,2485.3,0.0931,Completed,North,2329.36,13,2024,5,2,Sunday,High,B2C,South,Active,Home & Garden,Outdoor,0,,,Partner,Daniel Wagner
ORD-00540,CUST-0350,PROD-0102,LOC-0093,REP-0073,2023-09-18,2023-10-01,5,157.35,627.28,332.19,0.2027,Completed,East,295.09,13,2023,9,3,Monday,Medium,B2B,Central,Active,Apparel,Men's Clothing,1,KY,Territory-A,SMB,Cristian Santos
ORD-00541,CUST-0817,PROD-0010,LOC-0083,REP-0018,2024-09-22,2024-09-23,12,101.04,808.12,621.37,0.3335,Completed,West,186.75,1,2024,9,3,Sunday,Medium,B2B,South,Active,Home & Garden,Furniture,0,CA,Territory-A,SMB,Connie Lawrence
ORD-00542,CUST-0951,PROD-0191,LOC-0008,REP-0067,2024-05-08,2024-05-11,41,233.0,6246.97,4737.52,0.3461,Completed,West,1509.45,3,2024,5,2,Wednesday,High,Guest,North,Active,Electronics,Laptops,1,MN,Territory-A,Partner,Allison Hill
ORD-00543,CUST-0819,PROD-0091,LOC-0009,REP-0020,2023-11-03,2023-11-13,47,340.0,12456.8,5075.99,0.2221,Completed,East,7380.81,10,2023,11,4,Friday,Premium,B2C,North,Active,Office,Supplies,1,AZ,Territory-B,Partner,Cristian Santos
ORD-00544,CUST-0399,PROD-0048,LOC-0077,REP-0015,2023-10-15,2023-10-29,2,172.88,293.86,180.34,0.1501,Completed,Central,113.52,14,2023,10,4,Sunday,Low,B2C,Central,Active,Beauty,Skincare,1,NV,Territory-D,Retail,Abigail Shaffer
ORD-00546,CUST-0026,PROD-0124,LOC-0065,REP-0020,2023-11-06,2023-11-09,8,190.24,1499.09,720.82,0.015,Completed,Central,778.27,3,2023,11,4,Monday,Medium,B2C,East,Churned,Beauty,Haircare,1,CT,Territory-D,Partner,Cristian Santos
ORD-00547,CUST-0842,PROD-0133,LOC-0087,REP-0017,2023-07-14,2023-07-20,31,367.0,9007.24,6397.06,0.2095,Completed,North,2610.18,6,2023,7,3,Friday,High,B2C,West,Active,Sports,Team Sports,1,NY,Territory-D,SMB,Allison Hill
ORD-00548,CUST-0704,PROD-0153,LOC-0012,REP-0043,2023-07-30,2023-08-11,3,232.0,498.13,303.33,0.2855,Completed,North,194.8,12,2023,7,3,Sunday,Low,B2C,Central,Inactive,Sports,,1,TX,Territory-A,SMB,Noah Rhodes
ORD-00549,CUST-0655,PROD-0054,LOC-0042,REP-0026,2024-04-23,2024-04-24,7,262.69,1354.11,710.9,0.2636,Completed,East,643.21,1,2024,4,2,Tuesday,Medium,Guest,East,Churned,Apparel,Men's Clothing,1,KY,Territory-A,Partner,Cristian Santos
ORD-00550,CUST-0281,PROD-0030,LOC-0002,REP-0072,2023-07-17,2023-07-22,18,268.0,3338.87,2231.87,0.3091,Completed,South,1107.0,5,2023,7,3,Monday,High,,North,Active,Beauty,Haircare,1,CT,Territory-E,Enterprise,Abigail Shaffer
ORD-00551,CUST-0588,PROD-0063,LOC-0022,REP-0010,2024-06-10,2024-06-12,14,273.0,2988.31,1519.32,0.2197,Cancelled,East,1468.99,2,2024,6,2,Monday,High,B2C,West,Inactive,Office,Stationery,1,SC,Territory-F,Partner,Connie Lawrence
ORD-00552,CUST-0109,PROD-0099,LOC-0007,REP-0012,2023-11-15,2023-11-25,22,272.0,5875.24,2418.23,0.0203,Returned,North,3457.01,10,2023,11,4,Wednesday,High,B2C,East,Active,Electronics,Wearables,1,TX,Territory-C,Enterprise,Abigail Shaffer
ORD-00553,CUST-0632,PROD-0092,LOC-0040,REP-0043,2024-03-12,2024-03-19,12,353.82,2732.2,1780.82,0.3565,Pending,West,951.38,7,2024,3,1,Tuesday,High,B2C,North,Churned,Home & Garden,Outdoor,0,,,SMB,Noah Rhodes
ORD-00555,CUST-0148,PROD-0158,LOC-0034,REP-0047,2023-04-10,2023-04-18,20,343.82,4922.81,2885.55,0.2841,Completed,South,2037.26,8,2023,4,2,Monday,High,B2C,East,Active,Beauty,Haircare,1,IL,Territory-A,Retail,Angie Henderson
ORD-00557,CUST-0106,PROD-0104,LOC-0092,REP-0014,2023-12-26,2024-01-03,30,423.65,11274.6,6082.04,0.1129,Completed,Central,5192.56,8,2023,12,4,Tuesday,Premium,B2B,North,Active,Home & Garden,Kitchen,1,MS,Territory-F,Enterprise,Angie Henderson
ORD-00558,CUST-0636,PROD-0063,LOC-0071,REP-0021,2023-11-30,2023-12-09,42,40.11,1481.12,865.55,0.1208,Completed,South,615.57,9,2023,11,4,Thursday,Medium,,South,Active,Office,Stationery,1,,,Retail,Connie Lawrence
ORD-00559,CUST-0581,PROD-0088,LOC-0070,REP-0031,2024-05-08,2024-05-15,5,173.65,585.55,372.64,0.3256,Pending,West,212.91,7,2024,5,2,Wednesday,Medium,B2C,North,Inactive,Apparel,Men's Clothing,1,IA,Territory-D,Enterprise,Connie Lawrence
ORD-00560,CUST-0611,PROD-0119,LOC-0042,REP-0072,2023-06-27,2026-07-15,43,43.56,1175.73,740.33,0.3723,Completed,Central,435.4,1114,2023,6,2,Tuesday,Medium,B2B,East,Active,Beauty,Haircare,1,KY,Territory-A,Enterprise,Abigail Shaffer
ORD-00561,CUST-0790,PROD-0098,LOC-0042,REP-0064,2023-04-10,2023-04-24,29,92.0,1651.52,706.59,0.3824,Completed,Central,944.93,14,2023,4,2,Monday,Medium,Guest,Central,Inactive,Beauty,Haircare,1,KY,Territory-A,,
ORD-00563,CUST-0307,PROD-0146,LOC-0087,REP-0039,2024-04-08,2024-04-17,19,198.0,2892.81,1383.53,0.2312,Pending,East,1509.28,9,2024,4,2,Monday,High,B2C,West,Active,Electronics,Wearables,1,NY,Territory-D,Enterprise,Daniel Wagner
ORD-00564,CUST-0873,PROD-0076,LOC-0008,REP-0048,2024-03-21,2024-04-02,23,495.19,8734.51,5630.23,0.2331,Completed,South,3104.28,12,2024,3,1,Thursday,High,B2B,South,Active,Home & Garden,Decor,0,MN,Territory-A,Retail,Noah Rhodes
ORD-00565,CUST-0241,PROD-0111,LOC-0090,REP-0051,2024-07-16,2024-07-17,1,353.16,237.22,128.98,0.3283,Returned,North,108.24,1,2024,7,3,Tuesday,Low,B2B,West,Inactive,Home & Garden,Outdoor,1,MN,Territory-D,Retail,Allison Hill
ORD-00566,CUST-0143,PROD-0049,LOC-0072,REP-0050,2024-10-02,2024-10-08,46,194.48,7580.91,4685.36,0.1526,Pending,West,2895.55,6,2024,10,4,Wednesday,High,B2C,Central,Active,Beauty,Haircare,1,SC,Territory-A,Retail,Daniel Wagner
ORD-00567,CUST-0664,PROD-0005,LOC-0019,REP-0063,2024-01-04,2024-01-18,27,81.36,1320.23,881.95,0.399,Completed,North,438.28,14,2024,1,1,Thursday,Medium,B2C,South,Active,Office,Furniture,1,MI,,Enterprise,Gina Moore
ORD-00568,CUST-0953,PROD-0109,LOC-0080,REP-0024,2024-11-04,2024-11-11,9,46.91,313.73,177.68,0.2569,Completed,Central,136.05,7,2024,11,4,Monday,Low,Guest,East,Active,Office,Stationery,1,NH,Territory-C,Retail,Abigail Shaffer
ORD-00569,CUST-0008,PROD-0148,LOC-0064,REP-0031,2024-04-10,2024-04-19,28,278.26,6388.85,3463.54,0.18,Completed,Central,2925.31,9,2024,4,2,Wednesday,High,Guest,Central,Inactive,Beauty,Haircare,1,MD,Territory-A,Enterprise,Connie Lawrence
ORD-00570,CUST-0495,PROD-0181,LOC-0048,REP-0015,2024-12-30,2025-01-08,18,208.0,2931.0,1602.64,0.2185,Cancelled,Central,1328.36,9,2024,12,4,Monday,High,Guest,South,Inactive,Office,Furniture,1,VA,Territory-F,Retail,Abigail Shaffer
ORD-00571,CUST-0477,PROD-0133,LOC-0011,REP-0067,2024-08-17,2024-08-25,45,44.63,1421.71,868.04,0.2921,Returned,East,553.67,8,2024,8,3,Saturday,Medium,B2C,East,Active,Sports,Team Sports,1,,,Partner,Allison Hill
ORD-00572,CUST-0818,PROD-0149,LOC-0040,REP-0007,2024-09-16,2024-09-18,16,238.86,2687.84,2107.71,0.2967,Completed,Central,580.13,2,2024,9,3,Monday,High,B2C,Central,Active,Home & Garden,Outdoor,1,,,Online,Noah Rhodes
ORD-00573,CUST-0432,PROD-0091,LOC-0038,REP-0038,2023-12-18,2023-12-27,50,10.34,423.11,322.59,0.1816,Completed,East,100.52,9,2023,12,4,Monday,Low,B2C,West,Active,Office,Supplies,1,WV,Territory-D,SMB,Daniel Wagner
ORD-00574,CUST-0645,PROD-0122,LOC-0075,REP-0022,2023-06-21,2023-06-22,45,461.82,14551.49,10052.0,0.2998,Completed,North,4499.49,1,2023,6,2,Wednesday,Premium,,South,Active,Home & Garden,Furniture,1,KY,Territory-B,Partner,Gina Moore
ORD-00575,CUST-0130,PROD-0130,LOC-0010,REP-0036,2024-08-09,2024-08-10,43,495.23,14403.86,9358.57,0.3236,Completed,North,5045.29,1,2024,8,3,Friday,Premium,B2C,West,Active,Apparel,Women's Clothing,1,DE,Territory-C,,
ORD-00576,CUST-0932,PROD-0152,LOC-0095,REP-0020,2023-09-16,2023-09-19,40,144.08,3785.85,1535.85,0.3431,Completed,South,2250.0,3,2023,9,3,Saturday,High,B2C,South,Churned,Sports,Fitness,1,MO,Territory-C,Partner,Cristian Santos
ORD-00577,CUST-0883,PROD-0009,LOC-0044,REP-0011,2024-11-05,2024-11-13,24,404.0,8701.68,5919.84,0.1045,Completed,Central,2781.84,8,2024,11,4,Tuesday,High,B2B,West,Active,Beauty,Fragrance,1,MD,Territory-C,,
ORD-00579,CUST-0409,PROD-0122,LOC-0039,REP-0061,2024-08-14,2024-08-26,23,31.89,655.87,477.35,0.1058,Completed,West,178.52,12,2024,8,3,Wednesday,Medium,Guest,West,Inactive,Home & Garden,Furniture,1,TX,Territory-B,SMB,Cristian Santos
ORD-00580,CUST-0013,PROD-0074,LOC-0058,REP-0049,2024-06-29,2024-07-03,25,343.34,,3658.82,0.156,Completed,West,,4,2024,6,2,Saturday,Premium,B2C,West,Inactive,Sports,Team Sports,1,KY,Territory-F,Enterprise,Noah Rhodes
ORD-00581,CUST-0626,PROD-0167,LOC-0035,REP-0043,2024-11-25,2024-12-01,34,343.02,11471.41,8799.54,0.0164,Pending,West,2671.87,6,2024,11,4,Monday,Premium,B2B,South,Active,Beauty,Fragrance,1,FL,Territory-A,SMB,Noah Rhodes
ORD-00582,CUST-0752,PROD-0173,LOC-0076,REP-0025,2023-10-04,2023-10-09,7,131.0,704.84,411.94,0.2337,Pending,South,292.9,5,2023,10,4,Wednesday,Medium,B2C,Central,Active,Apparel,Footwear,1,UT,Territory-D,Online,Allison Hill
ORD-00583,CUST-0013,PROD-0106,LOC-0013,REP-0068,2024-06-16,2024-06-22,44,346.0,14156.05,8763.23,0.072,Pending,North,5392.82,6,2024,6,2,Sunday,Premium,B2C,West,Inactive,Office,Furniture,1,AL,Territory-D,Enterprise,Angie Henderson
ORD-00584,CUST-0095,PROD-0015,LOC-0077,REP-0028,2023-04-17,2023-04-28,29,179.0,3685.09,1845.34,0.2901,Completed,Central,1839.75,11,2023,4,2,Monday,High,B2C,East,Churned,Sports,Fitness,0,NV,Territory-D,Online,Angie Henderson
ORD-00586,CUST-0709,PROD-0171,LOC-0099,REP-0042,2023-09-17,2023-09-22,30,331.94,9656.47,5614.05,0.0303,Cancelled,West,4042.42,5,2023,9,3,Sunday,High,B2C,North,Active,Sports,,1,MN,Territory-C,Partner,Gina Moore
ORD-00588,CUST-0224,PROD-0158,LOC-0083,REP-0014,2023-03-13,2023-03-21,13,307.1,3707.25,2212.57,0.0714,Completed,West,1494.68,8,2023,3,1,Monday,High,B2B,East,Active,Beauty,Haircare,1,CA,Territory-A,Enterprise,Angie Henderson
ORD-00589,CUST-0020,PROD-0128,LOC-0020,REP-0001,2024-03-28,2024-04-09,17,56.0,926.35,582.25,0.0292,Completed,West,344.1,12,2024,3,1,Thursday,Medium,B2B,Central,Active,Beauty,Haircare,0,IL,Territory-E,,
ORD-00591,CUST-0125,PROD-0146,LOC-0069,REP-0046,2024-03-22,2024-03-29,47,391.56,12621.0,7775.19,0.3142,Completed,West,4845.81,7,2024,3,1,Friday,Premium,B2C,West,Churned,Electronics,Wearables,1,CO,Territory-D,SMB,Daniel Wagner
ORD-00592,CUST-0874,PROD-0088,LOC-0011,REP-0059,2023-12-08,2023-12-19,20,203.3,3037.71,2380.14,0.2529,Completed,Central,657.57,11,2023,12,4,Friday,High,B2C,West,Active,Apparel,Men's Clothing,1,,,Enterprise,Abigail Shaffer
ORD-00593,CUST-0918,PROD-0028,LOC-0081,REP-0046,2023-10-24,2023-11-04,13,92.0,1182.73,654.84,0.0157,Completed,West,527.89,11,2023,10,4,Tuesday,Medium,,Central,Churned,Sports,Fitness,1,,,SMB,Daniel Wagner
ORD-00594,CUST-0245,PROD-0126,LOC-0050,REP-0009,2024-05-13,2024-05-15,41,221.8,8404.49,3481.81,0.0758,Completed,Central,4922.68,2,2024,5,2,Monday,High,B2C,East,Inactive,Sports,Outdoor Recreation,1,NJ,Territory-A,Enterprise,Abigail Shaffer
ORD-00595,CUST-0038,PROD-0087,LOC-0008,REP-0044,2024-07-07,2024-07-18,20,252.34,3098.74,2245.69,0.386,Cancelled,North,853.05,11,2024,7,3,Sunday,High,Guest,Central,Active,Office,Supplies,1,MN,Territory-A,Retail,Abigail Shaffer
ORD-00596,CUST-0153,PROD-0190,LOC-0075,REP-0030,2023-02-13,2023-02-20,8,109.78,648.58,395.15,0.2615,Cancelled,Central,253.43,7,2023,2,1,Monday,Medium,B2B,South,Active,Apparel,Sportswear,0,KY,Territory-B,Partner,Allison Hill
ORD-00597,CUST-0249,PROD-0180,LOC-0084,REP-0017,2023-03-15,2023-03-16,48,75.0,2661.79,1566.43,0.2615,Returned,Unknown,1095.36,1,2023,3,1,Wednesday,High,B2C,East,Active,Apparel,Footwear,1,,,SMB,Allison Hill
ORD-00598,CUST-0856,PROD-0152,LOC-0009,REP-0014,2023-01-15,2023-01-18,41,29.73,1069.12,767.07,0.1229,Completed,South,302.05,3,2023,1,1,Sunday,Medium,B2C,East,Inactive,Sports,Fitness,1,AZ,Territory-B,Enterprise,Angie Henderson
ORD-00599,CUST-0333,PROD-0031,LOC-0088,REP-0074,2023-04-27,2023-05-05,39,400.59,14245.06,10281.82,0.0882,Completed,Unknown,3963.24,8,2023,4,2,Thursday,Premium,B2C,East,Active,Apparel,,1,FL,Territory-A,Retail,Allison Hill
ORD-00601,CUST-0103,PROD-0162,LOC-0079,REP-0049,2024-03-01,2024-03-04,45,188.0,7906.26,3933.03,0.066,Completed,South,3973.23,3,2024,3,1,Friday,High,B2B,North,Active,Office,Supplies,1,LA,Territory-E,Enterprise,Noah Rhodes
ORD-00602,CUST-0909,PROD-0073,LOC-0054,REP-0061,2023-06-11,2023-06-12,32,44.96,1434.55,1105.26,0.0029,Pending,Central,329.29,1,2023,6,2,Sunday,Medium,B2C,East,Active,Home & Garden,Outdoor,1,,,SMB,Cristian Santos
ORD-00603,CUST-0626,PROD-0178,LOC-0005,REP-0024,2024-12-09,2024-12-12,14,75.0,946.54,549.15,0.1084,Completed,South,397.39,3,2024,12,4,Monday,Medium,B2B,South,Active,Sports,,1,PA,Territory-C,Retail,Abigail Shaffer
ORD-00604,CUST-0197,PROD-0031,LOC-0068,REP-0013,2024-05-26,2024-06-05,6,315.46,1300.33,701.06,0.313,Completed,South,599.27,10,2024,5,2,Sunday,Medium,B2C,South,Active,Apparel,,1,CT,Territory-B,,
ORD-00605,CUST-0284,PROD-0014,LOC-0025,REP-0015,2024-09-25,2024-10-01,49,493.0,19271.09,11286.82,0.203,Pending,South,7984.27,6,2024,9,3,Wednesday,Premium,B2B,Central,Active,Office,Stationery,0,NV,Territory-D,Retail,Abigail Shaffer
ORD-00606,CUST-0292,PROD-0054,LOC-0056,REP-0033,2023-06-02,2023-06-13,31,251.0,7291.63,5607.77,0.0639,Completed,East,1683.86,11,2023,6,2,Friday,High,B2C,South,Active,Apparel,Men's Clothing,1,CO,Territory-A,Partner,Angie Henderson
ORD-00607,CUST-0805,PROD-0008,LOC-0063,REP-0066,2023-12-09,2023-12-19,49,229.31,10766.52,4532.52,0.0418,Completed,South,6234.0,10,2023,12,4,Saturday,Premium,B2C,North,Active,Beauty,Fragrance,1,LA,Territory-B,Partner,Cristian Santos
ORD-00608,CUST-0236,PROD-0200,LOC-0015,REP-0042,2023-04-29,2023-05-01,16,362.09,4419.82,2344.22,0.2371,Completed,East,2075.6,2,2023,4,2,Saturday,High,,East,Active,Beauty,Haircare,1,SC,Territory-D,Partner,Gina Moore
ORD-00609,CUST-0600,PROD-0125,LOC-0007,REP-0056,2023-08-22,2023-08-24,16,370.19,3861.82,2124.82,0.348,Completed,West,1737.0,2,2023,8,3,Tuesday,High,B2C,West,Churned,Electronics,Laptops,1,TX,Territory-C,SMB,Allison Hill
ORD-00610,CUST-0999,PROD-0070,LOC-0026,REP-0043,2023-05-29,2023-06-02,40,230.22,7782.36,3537.56,0.1549,Pending,East,4244.8,4,2023,5,2,Monday,High,,East,Inactive,Electronics,,1,FL,Territory-D,SMB,Noah Rhodes
ORD-00611,CUST-0176,PROD-0195,LOC-0044,REP-0029,2023-05-11,2023-05-12,45,286.0,11445.56,5086.91,0.1122,Completed,West,6358.65,1,2023,5,2,Thursday,Premium,B2C,Central,Active,Sports,Outdoor Recreation,1,MD,Territory-C,,
ORD-00612,CUST-0876,PROD-0059,LOC-0012,REP-0053,2023-10-30,2026-07-15,11,395.83,3242.96,2090.45,0.2552,Completed,Central,1152.51,989,2023,10,4,Monday,High,B2B,Central,Active,Beauty,Skincare,1,TX,Territory-A,Retail,Angie Henderson
ORD-00613,CUST-0254,PROD-0084,LOC-0056,REP-0075,2024-06-18,2024-06-26,14,297.0,2773.63,1419.18,0.3348,Pending,South,1354.45,8,2024,6,2,Tuesday,High,B2C,East,Active,Home & Garden,Outdoor,1,CO,Territory-A,SMB,Allison Hill
ORD-00614,CUST-0752,PROD-0197,LOC-0065,REP-0005,2023-08-16,2023-08-26,10,457.0,2929.99,1661.62,0.3593,Completed,West,1268.37,10,2023,8,3,Wednesday,High,B2C,Central,Active,Beauty,Haircare,1,CT,Territory-D,,
ORD-00615,CUST-0086,PROD-0143,LOC-0097,REP-0002,2024-03-11,2024-03-20,26,242.0,4287.84,3123.76,0.3192,Completed,South,1164.08,9,2024,3,1,Monday,High,B2C,Central,Active,Electronics,Smartphones,1,DE,Territory-E,Partner,Noah Rhodes
ORD-00616,CUST-0017,PROD-0123,LOC-0086,REP-0040,2024-12-10,2024-12-22,27,475.22,12149.62,6297.34,0.0531,Pending,North,5852.28,12,2024,12,4,Tuesday,Premium,B2C,South,Active,Beauty,Skincare,0,LA,Territory-C,Enterprise,Daniel Wagner
ORD-00617,CUST-0896,PROD-0181,LOC-0052,REP-0024,2023-06-15,2023-06-27,30,429.0,9037.25,3703.15,0.2989,Completed,South,5334.1,12,2023,6,2,Thursday,High,B2C,South,Active,Office,Furniture,1,DE,Territory-A,Retail,Abigail Shaffer
ORD-00618,CUST-0544,PROD-0009,LOC-0038,REP-0055,2024-01-15,2024-01-26,30,353.0,10597.6,6898.21,0.0005,Completed,East,3699.39,11,2024,1,1,Monday,Premium,,West,Inactive,Beauty,Fragrance,1,WV,Territory-D,Partner,Gina Moore
ORD-00619,CUST-0754,PROD-0015,LOC-0066,REP-0047,2023-10-04,2023-10-16,40,273.51,7463.54,5337.0,0.3178,Completed,East,2126.54,12,2023,10,4,Wednesday,High,,North,Churned,Sports,Fitness,0,NV,Territory-A,Retail,Angie Henderson
ORD-00620,CUST-0722,PROD-0018,LOC-0072,REP-0027,2023-02-22,2023-02-24,25,185.0,3497.63,1910.51,0.2477,Completed,Central,1587.12,2,2023,2,1,Wednesday,High,B2C,Central,Churned,Electronics,Laptops,0,SC,Territory-A,Retail,Angie Henderson
ORD-00621,CUST-0772,PROD-0191,LOC-0098,REP-0029,2023-05-22,2023-05-28,16,272.12,3223.64,2240.28,0.2596,Pending,South,983.36,6,2023,5,2,Monday,High,B2C,Central,Active,Electronics,Laptops,1,LA,Territory-F,,
ORD-00622,CUST-0498,PROD-0129,LOC-0068,REP-0016,2023-11-25,2023-12-01,18,254.27,3802.46,1603.82,0.1692,Completed,West,2198.64,6,2023,11,4,Saturday,High,B2C,North,Active,Beauty,,1,CT,Territory-B,Partner,Daniel Wagner
ORD-00623,CUST-0193,PROD-0118,LOC-0012,REP-0011,2024-04-26,2024-05-08,35,340.76,9385.04,4851.18,0.2131,Pending,North,4533.86,12,2024,4,2,Friday,High,B2C,Central,Active,Electronics,Laptops,1,TX,Territory-A,,
ORD-00624,CUST-0509,PROD-0039,LOC-0027,REP-0067,2024-02-05,2024-02-08,19,479.0,8826.95,4112.53,0.0308,Completed,South,4714.42,3,2024,2,1,Monday,High,B2C,South,Active,Apparel,Sportswear,1,WV,Territory-F,Partner,Allison Hill
ORD-00625,CUST-0455,PROD-0189,LOC-0083,REP-0003,2024-10-04,2024-10-05,19,211.19,2917.17,2254.06,0.273,Completed,Unknown,663.11,1,2024,10,4,Friday,High,B2C,South,Inactive,Apparel,Footwear,1,CA,Territory-A,Enterprise,Daniel Wagner
ORD-00626,CUST-0422,PROD-0149,LOC-0044,REP-0042,2023-10-26,2023-10-30,5,15.91,54.03,39.66,0.3208,Completed,East,14.37,4,2023,10,4,Thursday,Low,B2B,Central,Churned,Home & Garden,Outdoor,1,MD,Territory-C,Partner,Gina Moore
ORD-00628,CUST-0980,PROD-0043,LOC-0080,REP-0021,2023-08-21,2023-08-29,24,485.0,8064.52,3378.45,0.3079,Completed,West,4686.07,8,2023,8,3,Monday,High,B2C,West,Active,Apparel,Men's Clothing,1,NH,Territory-C,Retail,Connie Lawrence
ORD-00629,CUST-0166,PROD-0061,LOC-0015,REP-0006,2024-12-29,2025-01-07,19,95.23,1682.53,1149.58,0.0701,Returned,South,532.95,9,2024,12,4,Sunday,Medium,B2C,Central,Inactive,Sports,Team Sports,1,SC,Territory-D,SMB,Abigail Shaffer
ORD-00630,CUST-0353,PROD-0038,LOC-0048,REP-0058,2023-11-21,2023-12-01,9,223.0,1712.01,825.3,0.1479,Pending,East,886.71,10,2023,11,4,Tuesday,Medium,B2C,South,Active,Home & Garden,Furniture,1,VA,Territory-F,Enterprise,Daniel Wagner
ORD-00631,CUST-0971,PROD-0118,LOC-0041,REP-0020,2024-07-06,2024-07-09,35,154.27,3411.37,1916.59,0.3682,Completed,South,1494.78,3,2024,7,3,Saturday,High,B2C,Central,Churned,Electronics,Laptops,1,AL,Territory-E,Partner,Cristian Santos
ORD-00632,CUST-0993,PROD-0194,LOC-0074,REP-0019,2023-01-05,2023-01-17,35,487.92,14814.47,10106.14,0.1325,Completed,East,4708.33,12,2023,1,1,Thursday,Premium,B2C,West,Inactive,Home & Garden,Outdoor,0,NC,Territory-D,Retail,Angie Henderson
ORD-00633,CUST-0120,PROD-0079,LOC-0004,REP-0052,2024-08-01,2024-08-13,29,172.0,4782.04,2829.02,0.0449,Completed,Central,1953.02,12,2024,8,3,Thursday,High,Guest,South,Active,Home & Garden,,1,CO,Territory-C,Online,Abigail Shaffer
ORD-00635,CUST-0404,PROD-0050,LOC-0063,REP-0041,2023-07-20,2023-07-21,6,271.51,1338.76,895.13,0.1782,Completed,Central,443.63,1,2023,7,3,Thursday,Medium,B2C,North,Inactive,Sports,Outdoor Recreation,0,LA,Territory-B,Partner,Angie Henderson
ORD-00636,CUST-0379,PROD-0099,LOC-0048,REP-0002,2024-09-09,2024-09-19,33,471.98,9915.26,5398.12,0.3634,Completed,West,4517.14,10,2024,9,3,Monday,High,B2C,East,Active,Electronics,Wearables,1,VA,Territory-F,Partner,Noah Rhodes
ORD-00637,CUST-0760,PROD-0107,LOC-0057,REP-0037,2023-10-19,2023-10-25,23,157.5,2976.97,1858.86,0.1782,Completed,West,1118.11,6,2023,10,4,Thursday,High,B2C,Central,Active,Sports,Outdoor Recreation,1,CA,Territory-F,SMB,Noah Rhodes
ORD-00638,CUST-0613,PROD-0023,LOC-0019,REP-0027,2023-06-17,2023-06-30,47,485.33,18944.13,14370.48,0.1695,Completed,Central,4573.65,13,2023,6,2,Saturday,Premium,B2B,Central,Active,Office,Stationery,1,MI,,Retail,Angie Henderson
ORD-00639,CUST-0007,PROD-0105,LOC-0082,REP-0035,2023-11-07,2023-11-15,34,493.39,16332.39,12805.22,0.0264,Pending,North,3527.17,8,2023,11,4,Tuesday,Premium,B2C,South,Inactive,Beauty,Haircare,1,WV,Territory-A,SMB,Daniel Wagner
ORD-00640,CUST-0297,PROD-0142,LOC-0063,REP-0006,2024-02-29,2024-03-03,36,233.75,6503.11,4981.05,0.2272,Completed,West,1522.06,3,2024,2,1,Thursday,High,,East,Active,Home & Garden,Furniture,1,LA,Territory-B,SMB,Abigail Shaffer
ORD-00641,CUST-0158,PROD-0068,LOC-0039,REP-0061,2023-11-06,2023-11-20,38,155.0,4585.39,2684.2,0.2237,Completed,North,1901.19,14,2023,11,4,Monday,High,B2C,South,Active,Apparel,Men's Clothing,1,TX,Territory-B,SMB,Cristian Santos
ORD-00642,CUST-0030,PROD-0031,LOC-0098,REP-0036,2023-05-08,2023-05-19,43,446.88,16008.72,9553.28,0.1669,Pending,South,6455.44,11,2023,5,2,Monday,Premium,B2C,South,Active,Apparel,,1,LA,Territory-F,,
ORD-00644,CUST-0900,PROD-0178,LOC-0018,REP-0046,2024-06-08,2024-06-20,37,13.68,453.62,286.99,0.1038,Completed,West,166.63,12,2024,6,2,Saturday,Low,,Central,Active,Sports,,1,TX,Territory-C,SMB,Daniel Wagner
